sample,Acidobacteriota,Actinomycetota,Aquificota,Armatimonadota,Atribacterota,Bacillariophyta,Bacillota,Bacteroidota,Balneolota,Bdellovibrionota,Caldisericota,Calditrichota,Campylobacterota,Candidatus Cloacimonadota,Candidatus Lokiarchaeota,Candidatus Micrarchaeota,Candidatus Nanohaloarchaeota,Candidatus Saccharibacteria,Candidatus Thermoplasmatota,Chlamydiota,Chlorobiota,Chloroflexota,Chrysiogenota,Coprothermobacterota,Cyanobacteriota,Deferribacterota,Deinococcota,Dictyoglomota,Elusimicrobiota,Euryarchaeota,Evosea,Fibrobacterota,Fusobacteriota,Gemmatimonadota,Ignavibacteriota,Kiritimatiellota,Lentisphaerota,Mycoplasmatota,Myxococcota,Nanoarchaeota,Nitrososphaerota,Nitrospinota,Nitrospirota,Planctomycetota,Pseudomonadota,Rhodophyta,Rhodothermota,Spirochaetota,Synergistota,Thermodesulfobacteriota,Thermomicrobiota,Thermoproteota,Thermotogota,Verrucomicrobiota
2509,0.55507037246815,39.3637084598162,0.00395482965517,0.028595137898032003,0.000442768972264,0.002905940050972,0.887392845609986,0.8620446801752181,0.001831258079459,0.010377129116935,0.000440619608321,0.0023428066979,0.031924502645781,0.000352495686656,0.000208488302474,7.5227738006e-05,7.7377101949e-05,0.001980997100824,0.0019394427312579999,0.003484835406295,0.025248578238739,0.103681017883739,0.002166558854571,0.000434171516491,0.300477496961947,0.002511173540103,0.279097773820655,0.000573163718141,0.000797414022863,0.977551498473492,0.001394937199025,0.001227286811468,0.005316809940401,0.23885809853395,0.002193784131183,0.008578111496621,0.000541639713643,0.010359217750743,0.749873674716522,8.8123921664e-05,0.124516235492796,0.005427143956143,0.061381535484967005,1.357094780988984,22.677641634199794,0.002048343837705,0.061461778405507,0.039693020390529,0.027314833442636,0.429831950690496,0.047745970630404,0.013847635430276,0.008928457819335,0.2655675277993
2510,0.583730235300218,36.80982657820085,0.0042941843074980005,0.026686120940803998,0.000527543456781,0.0029991282708700003,0.908954461428699,0.876263283201776,0.001658410093416,0.009581277294241,0.00051879964258,0.002011077266181,0.034574012884826,0.00030020428756,0.000241912192888,4.6633675738e-05,5.5377489938e-05,0.001592345719454,0.0021140599667689997,0.003497525680315,0.024580804788237,0.100665589823848,0.002057710941919,0.000370154801167,0.255199875868926,0.002430780347819,0.26888588816298303,0.000500340479267,0.000853007652032,0.978783533171101,0.001553484323007,0.001087147565631,0.006623925024552,0.156804763132551,0.001962500520621,0.008583510940441,0.000431361500572,0.012017886851526,0.633084208789109,7.8694327807e-05,0.14041496918063,0.005085985260125,0.058449483327533,1.222967174681948,22.027694593609304,0.001958614380976,0.057981203500335,0.043210958245381,0.027802414553772,0.412381594547025,0.050637371106584006,0.014959694562636,0.008775874852857,0.258521553730316
2511,0.555518045548894,35.80365130819017,0.003921360856335,0.029558685134548,0.000585608346771,0.0030360262517,0.950399429886049,0.903262111221644,0.001914648566394,0.011334913331418,0.000521232961133,0.00256255567346,0.03488384472286,0.000342643181622,0.000149517024708,6.8528636324e-05,5.3992258922e-05,0.001987330453404,0.001932645986035,0.004218318280407,0.025566026808098,0.10198653164485699,0.002477414034391,0.000392482189857,0.290575954392435,0.002606164805667,0.265011312001232,0.000561381051101,0.0009240982777060001,0.91757975075429,0.001619767767665,0.001096458181189,0.006809254500224,0.223973041969692,0.002309899590042,0.008593075669999,0.00067697986187,0.011930212596458,0.670801901474455,6.2298760295e-05,0.159456445808378,0.005606888426534,0.059077222179128,1.187685716930741,22.56039473712807,0.00183989005404,0.058922859695287,0.042733488520006,0.027225942665731,0.42511012724909597,0.042907232840385,0.013761103940678,0.00905408649618,0.270344085882468
2512,0.798676779283347,28.277718160872094,0.0038241437685180004,0.026440839926632,0.000512341503138,0.0032146917843929998,1.5964025455804691,0.878504943291831,0.001908723246983,0.012657848901047,0.000592708797747,0.00266216663395,0.037605196602846995,0.000190872324698,0.00045206603218,0.000110505030089,3.0137735479e-05,0.001537024509413,0.001747988657764,0.01018320595452,0.026303545798341,0.094696113511303,0.001908723246983,0.000411882384875,0.248020168440473,0.002571753427514,0.21476150302110603,0.000415231022151,0.001218903968249,0.770759190318259,0.001406427655672,0.00130596853741,0.006345667636901,0.262549905578475,0.002675561183052,0.009081504290911,0.0006128006214,0.011261467157201999,0.533622093022866,0.000140642765567,0.140726481499081,0.005906996153822,0.1500926199584,1.010605335169458,29.504109682068968,0.001989090541593,0.050768689732482,0.052509981115695,0.024227390687587,0.437951526064418,0.036547027223818,0.012942483069458,0.008110399481041999,0.221663044445725
2513,0.800511355160764,33.204840286416896,0.0031939623761940003,0.031939623761938,0.00037917151114,0.0032519533131920002,0.9845656675095851,1.169576086845325,0.001949387651392,0.012975100416512,0.000370249828525,0.002266107384227,0.031612495399386,0.000352406463295,0.000147207763149,6.6912619613e-05,7.1373460921e-05,0.003263848890012,0.0013308176567469999,0.009656234483707001,0.025116023508515,0.08110106886516,0.002002917747082,0.000276572161067,0.235472943153655,0.002529297021371,0.2092075095349,0.00039106708796,0.001086958331936,0.786589069439954,0.001182122946496,0.0010661410725,0.005312861997272,0.184078103502462,0.002737469615723,0.008172261275401,0.00070481292659,0.009565530710454,0.533757505811584,2.2304206538e-05,0.021417986064570002,0.005625120888799,0.044467153100594,1.218278065293871,32.242852423711795,0.001842327460011,0.044065677382916,0.044806177039967005,0.02185663545981,0.370970997869978,0.029280962342648,0.01001904957672,0.006492011049564,0.279740845342513
2516,0.776098267276231,27.98982416681004,0.003661854502577,0.028303723304952,0.000460472721881,0.003468894504837,0.950234432509981,1.087614641810476,0.002381301790299,0.013227992572385,0.000600807265692,0.003047890873403,0.035808697762531004,0.000456087267387,0.000197345452235,4.8239999435e-05,6.5781817412e-05,0.0019719927041829998,0.001993919976653,0.004667585399892,0.032439206892894,0.128371023951438,0.002881243602627,0.000473629085363,0.27276211316984,0.002977723601497,0.26559920416280103,0.000526254539293,0.001192843622396,0.964466694161519,0.001276167257785,0.001341949075196,0.005465738117819,0.276058513131242,0.002583032697028,0.010810145327969,0.000574494538728,0.009183141710656,0.962687661455076,8.3323635388e-05,0.10586925694218499,0.008200799903976,0.16358768535726398,1.285601832219498,26.694410611069056,0.002061163612229,0.067249482848933,0.049269119423102,0.030486217824852,0.650890617833208,0.039947104986801,0.013843418019724999,0.00761461081993,0.324707821652512
2520,0.7095572667483641,33.14549590023732,0.004142156464065,0.027186374169513,0.00045835337922,0.002805678260682,0.902428356203109,1.174116164277925,0.001703778217708,0.010745840335052999,0.000578729014167,0.002449181187955,0.032421171012325,0.000370386569067,0.00015278445974,9.722647438e-05,6.0187817473e-05,0.002075708064146,0.001635874013379,0.003558797617785,0.026258864469474,0.102867153171482,0.002393623202595,0.000439834050767,0.260347805951884,0.002694562289962,0.25092764087861497,0.000538603802518,0.001117332816685,0.9091570455411561,0.001657479896574,0.001143568531994,0.005518759879097,0.188568432144085,0.002341151771977,0.008745752862093,0.00065280632798,0.009597641970947,0.646426419328277,0.000115745802833,0.14350010307549602,0.005991002754658,0.066905703869827,1.201509337615166,24.291301567108643,0.001763966035181,0.057828146372945,0.047082306037891,0.027053652315597,0.419357846607057,0.044538984930298,0.013244406398884,0.008244187716481,0.283248498861816
2523,0.30077337082409,23.336392581775655,0.004313557404044,0.020776896911450002,0.000333456370184,0.004193855117311,0.985803907304944,1.830047035303538,0.008285108274566,0.012372086350152,0.000589961270325,0.002962631596633,0.035530203751248005,0.000448883575247,0.000410407840226,3.8475735021e-05,0.00117992254065,0.0012312235206779999,0.001932336914398,0.004091253157255,0.03438020678228,0.11530322769521101,0.002860029636576,0.000641262250353,0.9740816333684809,0.00275742767652,0.325996352671322,0.000427508166902,0.000880666823819,13.950318249904662,0.001090145825601,0.001462077930806,0.007549794227494,0.193618448790036,0.002445346714681,0.010619302865852,0.000846466170466,0.010089192738893001,0.8533234014636,0.0,0.008032878456093,0.005489204863025,0.08545888256376401,1.182175508689829,25.248786240187897,0.001667281850919,0.377335808434616,0.040579075202363,0.03490604182757,0.547150602491536,0.041335764657781,0.012350710941807001,0.009003321994962,0.19974036574007703
2525,0.511138557860328,41.80498206143148,0.00401814239487,0.030491338947771,0.000367664160189,0.003118948774633,1.004641629205546,1.090396884785702,0.002189460729213,0.018441042821142,0.000404843682005,0.002255557656887,0.032136877042998,0.000371795218168,0.000227208188881,0.000144587029288,7.4359043634e-05,0.002261065734194,0.001781863008554,0.004833337836187,0.024877231153432,0.104046203294706,0.002210116019111,0.000334615696351,0.283463559428064,0.0028008573102,0.263012068390161,0.000382811372781,0.000808310344684,0.9492978454522201,0.001495442988632,0.001119516712484,0.005998296186447,0.412860688524535,0.002028349468006,0.008026645654454,0.000516382247456,0.00941605815494,0.695496659337344,8.6752217573e-05,0.151992639225812,0.005229919402233,0.05910442353413,1.237832967059962,24.140199460147784,0.001701995887614,0.056558314799342,0.039185838975601,0.025225617043049,0.40420887609583,0.045127677369659,0.014141988483658,0.007955040649472,0.234272298025758
2529,0.622884714109461,39.51727126226823,0.0037042843413719996,0.02732189739035,0.000485073258481,0.00296011572796,0.86476483857848,1.234166631722886,0.001671457252116,0.010334592916635,0.00035357749564,0.002095165821271,0.031910612492166,0.000359421751766,0.000242536629241,7.0131073515e-05,4.675404901e-05,0.001955877716927,0.001672431294804,0.004067602263889,0.023584495597595,0.096885104018749,0.002033801131945,0.000254225141493,0.262598012436675,0.002611408445759,0.266133787393072,0.000405201758089,0.000740272442662,0.9540183181389991,0.001420154238685,0.001119175048182,0.005788735693078,0.229315947840209,0.002494523323233,0.007948188331738,0.000613646893259,0.009911858390168,0.654863509589767,4.3831920947e-05,0.136768255909847,0.0049150194022,0.048876488026751,1.087981331108231,24.602550404152165,0.001919838137482,0.055259389759334,0.040497772827043,0.02679786242436,0.405109224033277,0.045035837709098,0.013087237552112,0.008872554842378,0.224949314471191
2401k,0.791713096615126,20.96520943385907,0.002561788742287,0.023768177616222998,0.000269572739923,0.001927699404354,0.669630553950787,0.820665887053261,0.003097543370058,0.009338406613179,0.000417074805164,0.003611257459345,0.020709629045021997,0.000366212024046,5.0862781118e-05,2.0345112447e-05,1.5258834335e-05,0.000944352302749,0.000667997858677,0.001493670338818,0.031621391020769,0.11950549508771299,0.00284322946447,0.000228882515029,0.22731763679650901,0.002390550712524,0.27539822378691203,0.000469633012319,0.000612048799448,0.849345713899399,0.00020345112447,0.001464848096185,0.001747984244406,0.493272337555933,0.003180619245883,0.011601800372909,0.000361125745934,0.0028093209437239997,0.787360937977501,1.5258834335e-05,0.003609562033309,0.008092268475799,0.054957234997493,0.993556957201938,63.09485611978853,0.001230879303044,0.135752762802692,0.032219876411919,0.028866323710236,0.714149050836926,0.031321300612176,0.007834563718136,0.004854004744649,0.349912198124096
2402k,0.566789959915994,11.813398133255337,0.002262911108603,0.015281577261973999,0.000277091156155,0.0008174189106589999,0.495789969337093,0.565053522004087,0.001773383399395,0.006788733325808,0.000471054965464,0.002327565711706,0.016570051138097,0.000581891427926,9.6981904654e-05,4.1563673423e-05,2.7709115616e-05,0.001131455554302,0.0004895277092080001,0.002124365530526,0.023007802332775,0.083247419680973,0.001676401494741,0.000332509387387,0.165044728978063,0.00242454761636,0.134564701800963,0.000295563899899,0.000803564352851,0.30037604964439,0.000180109251501,0.001136073740237,0.002738584260003,0.290151385982254,0.00184727437437,0.006234551013498,0.000346363945194,0.003500584939431,0.541939501394784,0.000138545578078,0.018745216713916,0.004627422307796,0.05381110252539,0.681279407453493,12.895212806931545,0.000526473196695,0.048874261759887,0.021631582923869,0.01596506878049,0.34236921435975,0.022347401743938,0.003278912014507,0.0045073494734630005,0.196937921051557
2403k,1.188638908082908,29.733999853069307,0.003715764510208,0.034822663174222,0.000365642774418,0.002203478824785,0.784271677200038,0.634937074081297,0.002357433677172,0.009830658803444,0.000591763963861,0.002506577440421,0.02365131419791,0.000452242378886,7.2166337056e-05,3.367762396e-05,1.9244356548e-05,0.001897172816391,0.000959010434659,0.002166593808067,0.02957697231842,0.10323955809633001,0.002299700607527,0.000490731091983,0.292326587058431,0.002444033281639,0.253748066964524,0.000299891222878,0.000950991952764,0.7873283224984661,0.000274232080814,0.001226827729957,0.001820195390197,0.424362117336595,0.001956509582415,0.010228375505443,0.000586952874724,0.004065370320836,0.761367685514755,1.4433267411e-05,0.006273660234759,0.0078228309369,0.070793572955829,1.871977142579659,26.523741289583235,0.001635770306609,0.070301238167467,0.034457020399803,0.026767296262363,0.459014788694639,0.042688793913357004,0.007943108165327,0.006278471323896,0.510405239160604
2404k,0.807667022472307,33.634701889068694,0.0040234313330450005,0.042225411120457995,0.000365230955562,0.0020676784742299998,0.789519363916911,0.54514450971475,0.00206767847423,0.008404239192501,0.000718680267396,0.002167822445916,0.021373865329527997,0.00034755848997,3.5344931183e-05,8.8362327959e-05,2.3563287456e-05,0.000838460311962,0.001034821040759,0.0020676784742299998,0.028448742388076,0.125525559490624,0.002156040802189,0.000500719858432,0.273705256262533,0.002134441122021,0.277665852162364,0.000312213558787,0.001070165971942,0.8744964329110021,0.000200287943373,0.001390233959881,0.001726010806124,0.443563177493605,0.001545358935631,0.010644715108073,0.000547846433343,0.003330277960393,0.761072585136121,5.890821864e-06,0.005582535519692,0.007228038427009,0.070911749990378,2.138374227418713,25.80431121761715,0.001484487109704,0.069778748585221,0.03349914033273,0.027840024128806,0.433860993883755,0.060722591773113996,0.008150933852354,0.006446522726398,0.439643817346821
2405k,0.6320805323086469,16.805772041476317,0.002522291971052,0.018498969134733,0.000194521231701,0.001001784343259,0.504393553799809,0.872071101919334,0.001322744375564,0.006529429344086,0.000379316401816,0.001556169853605,0.014738225321853999,0.000282055785966,1.945212317e-05,2.9178184755e-05,9.726061585e-06,0.001225483759714,0.0006062578388,0.001403794888773,0.017033575855921,0.061199621513554,0.001497813484095,0.000379316401816,0.15958521848721902,0.001760417146891,0.146357774731576,0.000220457395927,0.000687308352009,0.347217156565147,0.000272329724381,0.000671098249367,0.001588590058889,0.247006302034024,0.001384342765603,0.005709198150413999,0.000301507909136,0.00282055785966,0.428925799941008,9.726061585e-06,0.031142849195276,0.004473988329115,0.046461396191702004,1.069681979183506,15.422969235624278,0.000418220648156,0.039082557469191,0.021219024358014003,0.016099873943758,0.251940657278164,0.02825420890452,0.003640789053331,0.00403307353726,0.18695111376697401
2406k,0.610221520580221,17.373234105286258,0.002244609340723,0.017821860630097,0.000189863572054,0.000759454288214,0.48049828977223097,0.514884692266379,0.001202469289673,0.005531358732494,0.000291124143815,0.001544223719369,0.014087877046377,0.000278466572345,2.531514294e-05,1.265757147e-05,0.0,0.00106745519399,0.000624440192532,0.001219346051633,0.017214297199525,0.060199409912458,0.001658141862601,0.000405042287048,0.159168961238255,0.001852224625145,0.143528422091529,0.000177206000583,0.000447234191948,0.339703903118271,0.000253151429405,0.000784769431155,0.001991457911318,0.164987224924075,0.001337483385355,0.005581989018374999,0.000379727144107,0.0029660909145260003,0.412936392454585,2.531514294e-05,0.018956822871928,0.004278259156941,0.040525324657215,0.973721658062543,12.847329562530252,0.000645536144982,0.03917940289088,0.021408172546664002,0.016260760148767,0.259530845425779,0.026935312088669002,0.003345818058633,0.004041984489496,0.176750328010417
2407k,1.010611430187119,31.286587034770324,0.003742617034662,0.035148055629872,0.000408370838648,0.001999608934071,0.789620220909221,0.625919841623461,0.002131038629268,0.009340896194370002,0.000516330945417,0.002534715550231,0.022782711806738,0.000596127546073,6.5714847599e-05,5.6327012227e-05,6.5714847599e-05,0.001076471789234,0.001073342510777,0.0020966165662409998,0.029047527277803,0.11010992106911299,0.00214042646464,0.000483473521618,0.309867411376527,0.002337571007435,0.28258323250928497,0.000398983003277,0.000755720747384,0.855148876439611,0.000187756707425,0.001314296951972,0.001738314182905,0.419888148009614,0.001965186871043,0.00972579744459,0.000582045793016,0.003880305286773,0.817462975981051,4.693917686e-06,0.007583806340723,0.007397614272526,0.07284960248071701,1.598178835040665,30.17083028378625,0.001699198202192,0.079550952296544,0.035234110787441,0.028948955006405,0.480134581504457,0.048201840713562004,0.008240954816708,0.007048699724561999,0.329049888318399
2409k,0.870084404618346,37.092380290127124,0.004177960450711,0.035597961174612,0.000318658000478,0.00195540136657,0.762427891355839,0.47160740317210503,0.002134042972898,0.007375806142377,0.000420049182448,0.002322340882272,0.020498721980245,0.000420049182448,3.3797060657e-05,3.8625212179e-05,2.4140757612e-05,0.000970458456002,0.0010815059410160001,0.001862057103804,0.028297796072753,0.116229700982436,0.001902291699823,0.000487643303762,0.264054825527423,0.00203747994245,0.29164127394254297,0.000288079707503,0.000465111929991,0.947078936945967,0.000135188242627,0.00100908366818,0.001372804416201,0.409417592795986,0.001409820244539,0.010602620743178,0.00058420633421,0.002747218216242,0.791107111398862,4.828151522e-06,0.004488571531986001,0.007193945768367,0.0634000670244,1.763776860797358,26.539214302993276,0.001839525730032,0.077488613166746,0.032385631028379006,0.029971555267183,0.468325869520719,0.051830206592902,0.009186362963275,0.006379597544923,0.44546135329450004
2410k,0.601668683176522,14.811074864984576,0.001894554969605,0.018718656885317,0.000187186568853,0.000986983726681,0.48296403692226797,0.968236708193724,0.001497492550825,0.007322965466346001,0.00049349186334,0.001497492550825,0.015837118189032,0.000357356176902,3.403392161e-05,1.7016960805e-05,1.7016960805e-05,0.001542871112971,0.000521853464682,0.0019058996101419998,0.017782724041052,0.05570218503449,0.001480475590021,0.000204203529658,0.166856973011668,0.001803797845312,0.133787345847606,0.00016449728778,0.00048214722280299994,0.307553204946038,0.000255254412073,0.000782780197022,0.00191157193041,0.270393834868547,0.001338667583314,0.005326308731913,0.000255254412073,0.003862850102697,0.448725911782941,1.7016960805e-05,0.019308578193219,0.004781765986158,0.04183336197855,1.111978976112158,15.608393218854546,0.000714712353803,0.036251798834565,0.021424353653287,0.014566518448938,0.24740392082121598,0.023500422871476,0.003443098402846,0.004174827717454,0.24453372676546703
7Hch,1.10020330957214,40.821363998135475,0.00336428264382,0.031964935631316,0.000264594560427,0.002123132255955,0.757661741952658,0.675321827479607,0.001960550056174,0.007702995857565001,0.000583383187447,0.002390914702652,0.020604371593072,0.000344291717182,1.2751545081e-05,4.7818294053e-05,4.1442521513e-05,0.000945739593493,0.0010668792717610002,0.001769276879962,0.027630472932598,0.107126792852627,0.002148635346116,0.000379358466154,0.25394276976927,0.001819220431529,0.295708330423945,0.000334728058371,0.000829913059009,0.977888363899514,0.000239091470265,0.001150826943543,0.001607757308939,0.407258846790855,0.001599256278885,0.009962144594382,0.000398485783775,0.003313276463496,0.880521816177488,6.37577254e-06,0.010760178790688999,0.007552102574109,0.06443355729332499,1.782582054625217,28.581894402053592,0.001664076633045,0.074113042638415,0.033514248358635,0.03017759406249,0.477647375636918,0.047920306413678004,0.008945208874186001,0.006092050662356,0.35427405172258203
7_1Hch,0.940907208152895,33.46708759446329,0.0040213493659189995,0.036723405126939,0.000323183673812,0.002129470508265,0.8305303913367641,1.597102881198686,0.002173742244403,0.010269567059608999,0.000531260833663,0.002629741126631,0.024345027702597,0.000447144534999,5.755325698e-05,6.6407604208e-05,1.3281520842e-05,0.001877121612275,0.0010743274636290001,0.002139800580031,0.028180435776734,0.116895092100263,0.002116188987423,0.000429435840544,0.312244127811676,0.002309508901895,0.266172007736811,0.000268581865907,0.000942987979751,0.746452461511482,0.000256776069604,0.0011820553549,0.002440848385773,0.644329372036118,0.002129470508265,0.009416598276672999,0.00056225104896,0.004024300814995,1.0023519507396,1.3281520842e-05,0.019550398678789,0.006857691927864,0.06767672731048399,2.161459789074101,25.4250204727265,0.001332579257771,0.068013192505137,0.032870288358346,0.025358850460169,0.417510510552878,0.051629698684793,0.007607359993142,0.0063647999321879995,0.41540760308629404
